Assembly Accession	ANI Best ANI match ANI	ANI Best ANI match Assembly	ANI Best ANI match Assembly Coverage	ANI Best ANI match Type Category	ANI Best ANI match Organism	ANI Best ANI match Type Assembly Coverage	ANI Best match status	ANI Category	ANI Check status	ANI Comment	ANI Declared ANI match ANI	ANI Declared ANI match Assembly	ANI Declared ANI match Assembly Coverage	ANI Declared ANI match Type Category	ANI Declared ANI match Organism	ANI Declared ANI match Type Assembly Coverage	ANI Submitted organism	ANI Submitted species	Annotation BUSCO Complete 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Lineage 	Annotation BUSCO Missing 	Annotation BUSCO Single Copy 	Annotation BUSCO Total Count 	Annotation BUSCO Version 	Annotation Count Gene Non-coding	Annotation Count Gene Other	Annotation Count Gene Protein-coding	Annotation Count Gene Pseudogene	Annotation Count Gene Total	Annotation Method	Annotation Name	Annotation Pipeline	Annotation Provider	Annotation Release Date	Annotation Release Version	Annotation Report URL	Annotation Software Version	Annotation Status	Assembly Assembly Method	Assembly Atypical Is Atypical	Assembly Atypical Warnings	Assembly BioProject Accession	Assembly BioProject Lineage Accession	Assembly BioProject Lineage Parent Accession	Assembly BioProject Lineage Parent Accessions	Assembly BioProject Lineage Title	Assembly BioSample Accession	Assembly BioSample Attribute Name	Assembly BioSample Attribute Value	Assembly BioSample BioProject Accession	Assembly BioSample BioProject Parent Accession	Assembly BioSample BioProject Parent Accessions	Assembly BioSample BioProject Title	Assembly BioSample Description Comment	Assembly BioSample Description Organism Common Name	Assembly BioSample Description Organism Infraspecific Names Breed	Assembly BioSample Description Organism Infraspecific Names Cultivar	Assembly BioSample Description Organism Infraspecific Names Ecotype	Assembly BioSample Description Organism Infraspecific Names Isolate	Assembly BioSample Description Organism Infraspecific Names Sex	Assembly BioSample Description Organism Infraspecific Names Strain	Assembly BioSample Description Organism Name	Assembly BioSample Description Organism Pangolin Classification	Assembly BioSample Description Organism Taxonomic ID	Assembly BioSample Description Title	Assembly BioSample Sample Identifiers Database	Assembly BioSample Sample Identifiers Label	Assembly BioSample Sample Identifiers Value	Assembly BioSample Last updated	Assembly BioSample Models	Assembly BioSample Owner Contact Lab	Assembly BioSample Owner Name	Assembly BioSample Package	Assembly BioSample Publication date	Assembly BioSample Status Status	Assembly BioSample Status When	Assembly BioSample Submission date	Assembly Blast URL	Assembly Description	Assembly Level	Assembly Linked Assembly Accession	Assembly Linked Assembly Type	Assembly Name	Assembly Notes 	Assembly Paired Assembly Accession	Assembly Paired Assembly Changed	Assembly Paired Assembly Manual Diff	Assembly Paired Assembly Name	Assembly Paired Assembly Only Genbank	Assembly Paired Assembly Only RefSeq	Assembly Paired Assembly Status	Assembly Refseq Category	Assembly Release Date	Assembly Sequencing Tech	Assembly Status	Assembly Submitter	Assembly Suppression Reason	Assembly Synonym	Assembly Type	Assembly Stats Contig L50	Assembly Stats Contig N50	Assembly Stats Gaps Between Scaffolds Count	Assembly Stats GC Count	Assembly Stats GC Percent	Assembly Stats Genome Coverage	Assembly Stats Number of Component Sequences	Assembly Stats Number of Contigs	Assembly Stats Number of Organelles	Assembly Stats Number of Scaffolds	Assembly Stats Scaffold L50	Assembly Stats Scaffold N50	Assembly Stats Total Number of Chromosomes	Assembly Stats Total Sequence Length	Assembly Stats Total Ungapped Length	CheckM completeness	CheckM completeness percentile	CheckM contamination	CheckM marker set	CheckM marker set rank	CheckM species tax id	CheckM version	Current Accession	Organelle Assembly Name	Organelle BioProject Accessions	Organelle Description	Organelle Infraspecific Name	Organelle Submitter	Organelle Total Seq Length	Organism Common Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Organism Infraspecific Names Strain	Organism Name	Organism Pangolin Classification	Organism Taxonomic ID	Source Database	Type Material Display Text	Type Material Label	WGS contigs URL	WGS project accession	WGS URL
GCF_019609905.1																											274		13851		14125		Annotation submitted by Agriculture and Agri-Food Canada	Eukaryotic Annotation Propagation Pipeline	Agriculture and Agri-Food Canada	2021-11-23				Full annotation	Canu v. 1.8			PRJNA578270	PRJNA578270			Fusarium poae genome sequencing and assembly	SAMN13054494	sample_type	whole organism	PRJNA578270												Fusarium poae		36050	Fusarium poae DAOMC 252244 DNA	SRA		SRS7684003	2020-11-11T08:41:44.143	Microbe, viral or environmental		Agriculture and Agri-Food Canada	Microbe.1.0	2019-10-18T00:00:00.000	live	2019-10-18T07:16:03.534	2019-10-18T07:16:03.533	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019609905.1		Chromosome			ASM1960990v1		GCA_019609905.1			Annotation submitted by Agriculture and Agri-Food Canada			current	representative genome	2021-08-19	Oxford Nanopore; Illumina NextSeq	current	Agriculture and Agri-Food Canada			haploid	2	9989830		20447199	46.5	161.0x	12	12	1	12	2	9989830	4	43859651	43859651								GCF_019609905.1			Mitochondrion		Agriculture and Agri-Food Canada	140862							DAOMC 252244	Fusarium poae		36050	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/WOUF01	WOUF01	https://www.ncbi.nlm.nih.gov/nuccore/WOUF00000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	strain	F31	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae		Sample name	Fusarium Musae F31	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	strain	F31	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae	SRA		SRS8614423	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	collection_date	2013-06-12	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae		Sample name	Fusarium Musae F31	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	collection_date	2013-06-12	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae	SRA		SRS8614423	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	geo_loc_name	Dominican Republic	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae		Sample name	Fusarium Musae F31	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	geo_loc_name	Dominican Republic	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae	SRA		SRS8614423	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	isolation_source	Banana Fruit	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae		Sample name	Fusarium Musae F31	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	isolation_source	Banana Fruit	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae	SRA		SRS8614423	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	lat_lon	19.615303 N 71.080472 W	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae		Sample name	Fusarium Musae F31	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	lat_lon	19.615303 N 71.080472 W	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae	SRA		SRS8614423	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	collected_by	Marco Saracchi	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae		Sample name	Fusarium Musae F31	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_019915245.1																											290		13672		13962		Annotation submitted by universita degli studi di milano	Eukaryotic Annotation Propagation Pipeline	universita degli studi di milano	2021-11-23				Full annotation	Canu v. 1.8; Medaka v. 1.0.3+; Minimap2 v. 2.17+; Pilon v. 1.20.1; Shovill v. 1.1.0+			PRJNA718489	PRJNA718489			Fusarium musae strain:F31 Genome sequencing and assembly	SAMN18537367	collected_by	Marco Saracchi	PRJNA718489												Fusarium musae		1042133	Pathogen: environmental/food/other sample from Fusarium musae	SRA		SRS8614423	2021-09-10T18:39:46.443	Pathogen.env		universita degli studi di milano	Pathogen.env.1.0	2021-09-10T18:39:46.443	live	2021-09-10T18:39:46.443	2021-03-30T10:16:09.160	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_019915245.1		Chromosome			ASM1991524v1		GCA_019915245.1			Annotation submitted by universita degli studi di milano			current	representative genome	2021-09-09	Illumina HiSeq; Oxford Nanopore MinION	current	universita degli studi di milano			haploid	5	4357084		20794045	47	250.0x	13	13		13	5	4357084	12	44015302	44015302								GCF_019915245.1													F31	Fusarium musae		1042133	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JAHBCI01	JAHBCI01	https://www.ncbi.nlm.nih.gov/nuccore/JAHBCI000000000.1
GCF_025433545.1																													14423	511	14934		Annotation submitted by Academia Sinica	Eukaryotic Annotation Propagation Pipeline	Academia Sinica	2023-01-27				Full annotation	Flye v. 2.5			PRJNA782245	PRJNA782245			Genomic basis of animal pathogenicity in Fusarium solani species complex	SAMN26804628	isolate	Fu6.1	PRJNA782245												Fusarium keratoplasticum		1328300	Pathogen: clinical or host-associated sample from Fusarium keratoplasticum		Sample name	F. keratoplasticum Fu6 genome	2022-09-27T11:47:35.081	Pathogen.cl		Academia Sinica	Pathogen.cl.1.0	2022-06-30T00:00:00.000	live	2022-06-30T00:53:32.707	2022-03-18T22:00:06.410	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_025433545.1		Chromosome			ASM2543354v1		GCA_025433545.1			Annotation submitted by Academia Sinica			current	representative genome	2022-10-03	Oxford Nanopore MinION	current	Academia Sinica			haploid	5	4213465		25349461	51	51.7x	25	25		25	5	4213465	15	49462855	49462855								GCF_025433545.1											Fu6.1			Fusarium keratoplasticum		1328300	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JANGXZ01	JANGXZ01	https://www.ncbi.nlm.nih.gov/nuccore/JANGXZ000000000.1
GCF_025433545.1																													14423	511	14934		Annotation submitted by Academia Sinica	Eukaryotic Annotation Propagation Pipeline	Academia Sinica	2023-01-27				Full annotation	Flye v. 2.5			PRJNA782245	PRJNA782245			Genomic basis of animal pathogenicity in Fusarium solani species complex	SAMN26804628	collection_date	2016-12-12	PRJNA782245												Fusarium keratoplasticum		1328300	Pathogen: clinical or host-associated sample from Fusarium keratoplasticum		Sample name	F. keratoplasticum Fu6 genome	2022-09-27T11:47:35.081	Pathogen.cl		Academia Sinica	Pathogen.cl.1.0	2022-06-30T00:00:00.000	live	2022-06-30T00:53:32.707	2022-03-18T22:00:06.410	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_025433545.1		Chromosome			ASM2543354v1		GCA_025433545.1			Annotation submitted by Academia Sinica			current	representative genome	2022-10-03	Oxford Nanopore MinION	current	Academia Sinica			haploid	5	4213465		25349461	51	51.7x	25	25		25	5	4213465	15	49462855	49462855								GCF_025433545.1											Fu6.1			Fusarium keratoplasticum		1328300	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JANGXZ01	JANGXZ01	https://www.ncbi.nlm.nih.gov/nuccore/JANGXZ000000000.1
GCF_025433545.1																													14423	511	14934		Annotation submitted by Academia Sinica	Eukaryotic Annotation Propagation Pipeline	Academia Sinica	2023-01-27				Full annotation	Flye v. 2.5			PRJNA782245	PRJNA782245			Genomic basis of animal pathogenicity in Fusarium solani species complex	SAMN26804628	geo_loc_name	Malaysia: Melaka	PRJNA782245												Fusarium keratoplasticum		1328300	Pathogen: clinical or host-associated sample from Fusarium keratoplasticum		Sample name	F. keratoplasticum Fu6 genome	2022-09-27T11:47:35.081	Pathogen.cl		Academia Sinica	Pathogen.cl.1.0	2022-06-30T00:00:00.000	live	2022-06-30T00:53:32.707	2022-03-18T22:00:06.410	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_025433545.1		Chromosome			ASM2543354v1		GCA_025433545.1			Annotation submitted by Academia Sinica			current	representative genome	2022-10-03	Oxford Nanopore MinION	current	Academia Sinica			haploid	5	4213465		25349461	51	51.7x	25	25		25	5	4213465	15	49462855	49462855								GCF_025433545.1											Fu6.1			Fusarium keratoplasticum		1328300	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JANGXZ01	JANGXZ01	https://www.ncbi.nlm.nih.gov/nuccore/JANGXZ000000000.1
GCF_025433545.1																													14423	511	14934		Annotation submitted by Academia Sinica	Eukaryotic Annotation Propagation Pipeline	Academia Sinica	2023-01-27				Full annotation	Flye v. 2.5			PRJNA782245	PRJNA782245			Genomic basis of animal pathogenicity in Fusarium solani species complex	SAMN26804628	host	Eretmochelys imbricata	PRJNA782245												Fusarium keratoplasticum		1328300	Pathogen: clinical or host-associated sample from Fusarium keratoplasticum		Sample name	F. keratoplasticum Fu6 genome	2022-09-27T11:47:35.081	Pathogen.cl		Academia Sinica	Pathogen.cl.1.0	2022-06-30T00:00:00.000	live	2022-06-30T00:53:32.707	2022-03-18T22:00:06.410	https://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE_TYPE=BlastSearch&PROG_DEF=blastn&BLAST_SPEC=GDH_GCF_025433545.1		Chromosome			ASM2543354v1		GCA_025433545.1			Annotation submitted by Academia Sinica			current	representative genome	2022-10-03	Oxford Nanopore MinION	current	Academia Sinica			haploid	5	4213465		25349461	51	51.7x	25	25		25	5	4213465	15	49462855	49462855								GCF_025433545.1											Fu6.1			Fusarium keratoplasticum		1328300	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/JANGXZ01	JANGXZ01	https://www.ncbi.nlm.nih.gov/nuccore/JANGXZ000000000.1
